ID,LAT,LON,START,END,N_RECORDS,PCT_MISSING
US_231600,39.5253,-91.645,1993080209,2011120100,160672,12.92
US_231640,39.373,-90.9052,1948080101,2011120100,555168,17.7
US_231674,37.1319,-90.7755,1948080101,2011120100,555168,29.37
US_231711,38.395,-93.7711,1948080101,2011120100,555168,29.33
US_231790,38.96667,-92.36667,1948090101,1970010100,187008,12.18
US_231791,38.8169,-92.2183,1969100101,2011120100,369624,0.0
US_231795,38.95,-92.33333,1948080101,1952010100,29952,24.63
US_231800,38.98333,-92.46667,1948080101,1954010100,47496,16.72
US_232095,38.91667,-91.51667,1953081111,1963010100,82310,3.03
US_232302,36.79,-92.2191,1948080101,2011120100,555168,31.65
US_232318,40.4906,-92.3705,1948080101,2011120100,555168,36.08
US_232331,38.4766,-94.6102,1971050101,2011120100,355776,31.61
US_232547,37.2333,-90.97,1948080101,1991010100,371832,30.77
US_232568,38.868,-94.0352,1956080101,2011120100,485040,20.03
US_232569,38.9,-94.06667,1956070101,1962010100,48240,10.34
US_232570,38.81667,-94.03333,1956070101,1962010100,48240,9.87
US_232592,39.15,-90.85,1956070101,1962010100,48240,12.21
US_232593,39.11667,-90.83333,1956070101,1962010100,48240,9.94
US_232617,37.15,-91.45,1948080101,1974010100,222816,19.8
US_232809,37.7922,-90.4102,1948080101,2011120100,555168,22.35
US_232811,37.76667,-90.4,1949100101,1952010100,19728,100.0
US_232975,36.7,-93.11667,1948080101,1969010100,178992,12.08
US_232981,37.74794,-92.10519,1959060417,1974010100,127784,34.07
US_233079,38.8484,-91.9421,1948080101,2011120100,555168,8.77
US_233219,39.1753,-94.5937,1970070101,2011120100,363072,25.9
US_233300,39.63333,-94.6,1950080101,1978010100,240360,8.33
US_233369,40.486,-94.414,1948080101,2010010100,538392,28.75
US_233375,40.464,-94.4978,2009050101,2011120100,22656,83.45
US_233565,39.6,-92.78333,1948080101,1981010100,284184,7.59
US_233601,39.7232,-91.3748,1950040101,2011120100,540576,11.66
US_233641,40.31667,-93.35,1948080101,1991010100,371832,35.82
US_233779,39.23333,-93.93333,1949110101,1969010100,168024,9.3
US_233835,39.2415,-92.5068,1949050514,1993010100,382715,32.06
US_233849,38.48444,-92.58806,1948110101,1998010100,430992,8.23
US_233999,36.0437,-90.1114,1948080101,2011120100,555168,24.86
US_234021,37.31667,-91.96667,1948080101,1956010100,65016,6.13
US_234154,39.0647,-94.3861,1977102509,1986010100,71752,54.45
US_234271,38.58541,-92.18246,1948120101,2011120100,552240,15.68
US_234273,38.5038,-90.28,1959041618,2011120100,461311,25.46
US_234276,38.58694,-92.17972,1948080101,1951010100,21192,87.12
US_234299,37.38333,-90.48333,1948080101,1956010100,65016,6.02
US_234301,37.36556,-90.36306,1955090101,1997010100,362352,14.25
US_234315,37.1466,-94.5022,1948090101,2011120100,554424,87.48
US_234358,39.2972,-94.7306,1972110101,2011120100,342576,0.0
US_234359,39.1208,-94.5969,1948080101,2011120100,555168,61.72
US_234364,39.1,-94.53333,1948090101,1957010100,73056,33.57
US_234369,39.0,-94.58333,1948080101,1957010100,73800,5.69
US_234374,39.0,-94.53333,1948080101,1978010100,257880,37.12
US_234379,39.03333,-94.58333,1948080101,1970010100,187752,6.84
US_234387,39.361,-94.3375,1969120101,2011120100,368160,30.94
US_234544,40.2057,-92.5748,1971070101,2011120100,354312,37.83
US_234549,40.1,-92.55,1948080101,1972010100,205272,4.98
US_234603,39.43333,-94.0,1949050114,1953010100,32171,33.66
US_234694,38.2043,-92.6232,1948080101,2000010100,450720,20.69
US_234732,36.63333,-93.4,1948080101,1957010100,73800,10.92
US_234825,37.6849,-92.6936,1948080101,2011120100,555168,25.35
US_234828,37.81667,-91.73333,1948080101,1951010100,21192,20.72
US_234846,38.93333,-94.38333,1949050114,1967010100,154883,5.8
US_234919,37.5544,-91.883,1979051501,2011120100,285312,25.63
US_234978,39.88333,-93.18333,1948080101,1991010100,371832,24.24
US_235014,40.49,-92.6961,1948080101,1986010100,328008,22.89
US_235027,37.3908,-93.9488,1948080101,2011120100,555168,18.07
US_235050,39.7505,-92.5065,1986050101,2011120100,224280,35.47
US_235121,40.46667,-93.3,1948080101,1985010100,319248,24.54
US_235130,40.4869,-91.8764,1961011318,2011120100,445999,25.89
US_235175,39.71667,-92.46667,1948080101,1985010100,319248,9.26
US_235205,36.6,-89.98333,1948080101,1955010100,56256,31.76
US_235207,36.5994,-89.9894,1954020101,2011120100,506928,30.06
US_235298,39.1341,-93.2225,1948080101,2011120100,555168,43.74
US_235307,37.3378,-92.9098,1950120101,2009010100,509184,20.43
US_235345,40.41667,-94.88333,1948080101,1971010100,196512,2.18
US_235410,38.96667,-91.96667,1948080101,1959010100,91320,8.8
US_235415,38.95,-91.9,1948080101,2006010100,503328,11.96
US_235562,39.1244,-91.4141,1972092121,2011120100,343540,34.8
US_235565,39.15,-91.33333,1948080101,1973010100,214056,6.81
US_235594,37.2147,-93.8227,1951010101,2011120100,533976,10.6
US_235671,39.4194,-92.4369,1948120101,2011120100,552240,27.83
US_235754,38.53333,-93.21667,1948080101,1991010100,371832,13.61
US_235834,37.1542,-92.2617,1948080101,2011120100,555168,8.53
US_235987,37.8394,-94.3736,1948080101,2011120100,555168,11.56
US_235990,37.81667,-94.31667,1955051719,1957010100,14262,66.39
US_236007,38.91667,-91.45,1948080101,1954010100,47496,37.54
US_236009,38.91667,-91.45,1962102115,1991010100,247162,22.54
US_236012,39.0172,-92.7558,1957080101,2011120100,476280,28.27
US_236357,39.9807,-95.1465,1979070101,2011120100,284184,61.31
US_236359,39.98333,-95.13333,1951010101,1978010100,236688,11.33
US_236402,38.0492,-93.7036,1982080101,2011120100,257136,39.49
US_236407,38.08333,-93.65,1948080101,1981010100,284184,4.32
US_236438,38.35,-91.5,1948080101,1980010100,275400,12.25
US_236460,36.6597,-93.1261,1968110116,2011120100,377625,15.7
US_236563,40.0147,-94.1294,1948080101,2011120100,555168,13.73
US_236633,39.43333,-91.66667,1948080101,1985010100,319248,26.26
US_236775,39.5361,-94.0408,1948080101,1954010100,47496,57.08
US_236777,37.905,-93.3169,1963110101,2011120100,421488,26.62
US_236826,37.89566,-90.84129,1948080101,2011120100,555168,24.47
US_237114,39.3328,-93.9799,1952022718,2000010100,419383,15.12
US_237116,39.2422,-93.97,2000060104,2011120100,100797,60.68
US_237122,38.15,-90.83333,1948080101,1985010100,319248,19.71
US_237130,40.3808,-93.9308,1948080101,2011120100,555168,40.09
US_237214,37.5,-92.13333,1955091915,1980010100,212866,6.62
US_237255,37.11667,-93.05,1948080101,1978010100,257880,9.54
US_237263,37.9572,-91.7758,1948080101,2011120100,555168,12.9
US_237264,37.9,-91.71667,1948080101,1978010100,257880,7.17
US_237265,37.95,-91.83333,1948080101,1978010100,257880,4.85
US_237266,37.93333,-91.71667,1948080101,1960010100,100080,2.83
US_237267,37.85,-91.76667,1948081401,1956010100,64704,4.78
US_237300,38.4509,-91.3753,1981060101,2011120100,267360,29.47
US_237424,38.01667,-91.66667,1948080101,1979010100,266640,6.71
US_237435,39.7736,-94.9233,1974090101,2011120100,326520,81.19
US_237440,39.76667,-94.91667,1948080101,1965010100,143928,0.16
US_237445,39.7533,-94.8577,1965010715,1993010100,245290,56.2
US_237452,38.63079,-90.27077,1968070101,2011120100,380592,44.3
US_237455,38.7525,-90.3736,1948080101,2011120100,555168,0.37
US_237460,38.6288,-90.1797,1948080101,1969010100,178992,3.2
US_237470,38.65,-90.31667,1948080101,1959010100,91320,17.29
US_237506,37.633,-91.5363,1948080101,2011120100,555168,21.88
US_237656,36.8336,-94.6213,1948080101,2011120100,555168,22.56
US_237813,40.28667,-95.08278,1948080101,2003010100,477024,19.28
US_237862,39.39018,-94.54973,1981100101,2011120100,264432,26.42
US_237960,38.86667,-92.83333,1948110101,1977010100,246912,19.97
US_237967,36.9838,-94.5355,1948080101,2011120100,555168,13.46
US_237976,37.2397,-93.3897,1948080101,2011120100,555168,0.0
US_237979,37.2353,-93.4014,2011100101,2011120100,1464,100.0
US_238003,40.2199,-94.5444,1948080101,2011120100,555168,33.1
US_238043,38.0052,-91.3705,1948080101,2011120100,555168,32.37
US_238051,39.9713,-91.8872,1948080101,2011120100,555168,8.6
US_238063,39.4,-93.76667,1949050520,1993010100,382709,36.75
US_238082,37.6968,-93.7725,1970050101,2011120100,364536,29.7
US_238171,38.2386,-91.1488,1948080101,1998010100,433200,28.27
US_238223,38.9663,-93.4195,1992070101,2011120100,170208,13.88
US_238252,36.5972,-93.3074,1956081017,2011120100,484808,24.11
US_238289,40.43444,-95.38833,1948080101,2009010100,529632,41.12
US_238292,40.4373,-95.3866,2008110119,2011120100,26982,9.82
US_238444,40.0824,-93.6086,1948080101,1991010100,371832,31.13
US_238466,38.2581,-93.3988,1980120101,2011120100,271728,33.86
US_238498,37.23333,-91.88333,1949090101,1978010100,248376,3.98
US_238524,38.9482,-94.397,1966030318,2011120100,400999,26.67
US_238609,37.7111,-91.1336,1971040101,2011120100,356496,45.3
US_238612,38.08333,-91.73333,1948080101,1960010100,100080,3.32
US_238614,38.1318,-91.76461,1948090101,2000010100,449976,99.69
US_238620,38.2016,-91.9811,1948110101,2011120100,552960,11.04
US_238630,38.5,-90.91667,1948080101,1959010100,91320,8.97
US_238700,36.923,-90.2836,1948080101,2011120100,555168,20.15
US_238712,38.7841,-93.8008,1953032417,2011120100,514448,27.78
US_238717,38.75,-93.65,1948080101,1954010100,47496,14.73
US_238746,38.54155,-90.975,1948080101,2011120100,555168,30.16
US_238754,36.858,-92.5874,1948080101,1994010100,398136,23.88
US_238827,38.8127,-90.8561,1971010101,2011120100,358656,32.74
US_238880,36.7425,-91.8347,1948080101,2011120100,555168,13.84
US_238960,38.91667,-91.75,1948110101,1955010100,54048,8.54
US_238995,36.98111,-91.99139,1948110101,1951010100,18984,96.52
US_239000,36.98333,-91.98333,1948010101,1974010100,227928,5.44
US_239056,36.97877,-91.38456,2011070101,2011120100,3672,79.66
US_240019,45.5443,-109.3935,1971013119,2011120100,357918,25.17
US_240100,45.31667,-112.11667,1950060101,1959010100,75264,19.68
US_240165,45.0155,-104.4108,1948070214,2011120100,555875,9.04
US_240179,45.06667,-104.51667,1953070101,1956010100,21936,76.82
US_240181,45.08333,-104.53333,1951031311,1954010100,24590,49.63
US_240274,44.96667,-112.86667,1949062019,1964010100,127374,9.16
US_240330,45.5938,-106.2722,1948070214,2011120100,555875,10.83
US_240364,47.4926,-112.397,1949060101,2011120100,547872,13.12
US_240554,48.672,-106.481,1948070714,2011120100,555755,9.05
US_240622,45.788,-111.1608,1948080101,2011120100,555168,39.78
US_240801,45.7502,-108.5696,1999030101,2002010100,24888,76.19
US_240802,45.7716,-108.4811,1948070301,1949010100,4368,87.43
US_240807,45.8069,-108.5422,1948070101,2011120100,555912,0.02
US_240923,47.4694,-104.895,1969050101,1983010100,119832,38.79
US_240926,47.41667,-104.8,1948080101,1969010100,178992,4.32
US_241008,46.231,-112.1138,1948090101,2011120100,554424,6.67
US_241047,45.6729,-111.1547,1976100612,2007010100,265045,52.59
US_241088,48.5155,-105.2991,1940010101,2011120100,630408,8.36
US_241102,45.3261,-108.9091,1948070114,2011120100,555899,16.39
US_241127,45.4441,-105.4072,1942010101,2011120100,612864,13.53
US_241202,48.5615,-113.0133,1949060101,2011120100,547872,15.01
US_241309,45.8966,-112.5471,1953090101,2011120100,510600,6.85
US_241318,45.9647,-112.5006,1948070101,2011120100,555912,75.2
US_241408,45.2,-111.68333,1948070101,1996010100,416400,5.72
US_241500,45.8604,-111.9582,1978041920,2011120100,294677,17.12
US_241737,47.8205,-112.1921,1940010101,2011120100,630408,11.9
US_241781,45.0016,-112.8574,1963031417,2011120100,427040,8.72
US_241875,47.0568,-106.6166,1948070114,2011120100,555899,36.12
US_241880,46.98333,-106.76667,1952060101,1968010100,136608,11.95
US_241984,48.0802,-107.525,1948070114,2011120100,555899,16.57
US_241995,45.0108,-109.982,1967102511,2011120100,386582,32.73
US_242054,45.13333,-110.81667,1951062615,1974010100,197386,18.51
US_242127,48.15,-104.51667,1948070722,1952010100,30531,24.37
US_242132,48.21667,-104.43333,1948070714,1952010100,30539,36.36
US_242158,46.13333,-107.53333,1948070114,1976010100,241067,10.92
US_242173,48.6033,-112.3752,1948070414,2011120100,555827,12.65
US_242185,48.63333,-104.18333,1948070301,1952010100,30648,12.8
US_242221,46.0263,-114.1763,1971030101,2011120100,357240,15.19
US_242260,47.41028,-115.35139,1990050223,2002010100,102266,48.51
US_242266,45.01167,-106.86361,1949060101,1959010100,84024,5.9
US_242301,48.9983,-112.7886,1951052317,1959010100,66704,9.22
US_242317,46.48333,-108.4,1948070114,1984010100,311195,18.53
US_242404,45.2575,-112.5544,1948070114,2011120100,555899,31.92
US_242412,45.25,-112.61667,1973062120,1975010100,13397,78.25
US_242414,45.09178,-112.60443,1949080101,2011120100,546408,11.28
US_242421,45.751,-112.7547,1948110101,2011120100,552960,7.86
US_242441,48.5542,-108.2067,1952080614,2011120100,519971,15.39
US_242477,47.35,-108.25,1940010101,1976010100,315576,25.98
US_242500,46.6383,-113.1761,1963053114,2011120100,425171,20.84
US_242511,46.61667,-113.2,1948070101,1964010100,135888,4.83
US_242571,48.2,-112.5,1949060101,1977010100,241824,14.32
US_242574,48.15,-112.43333,1951042020,1958010100,58733,2.17
US_242584,47.8433,-111.5795,1948070701,2011120100,555768,10.12
US_242689,45.8902,-104.5461,1948090101,2011120100,554424,15.3
US_242719,45.46667,-113.11667,1949060101,1997010100,417144,20.77
US_242720,45.43333,-113.11667,1960090813,1965010100,37812,10.93
US_242812,48.2828,-113.6061,1976091420,2011120100,308645,19.2
US_242827,48.8978,-115.0644,1960060101,2011120100,451440,6.41
US_243099,46.26667,-106.61667,1988060101,1989010100,5136,100.0
US_243119,48.03333,-110.98333,1960051220,1982010100,189677,14.42
US_243175,48.0,-106.45,1948070114,1957010100,74531,8.39
US_243176,48.0119,-106.4117,1956120101,2011120100,482112,6.87
US_243238,48.8,-105.6,1949060101,1976010100,233040,33.06
US_243304,48.26667,-104.41667,1948072016,1952010100,30225,7.6
US_243309,48.33333,-104.5,1948070714,1995010100,407483,9.87
US_243459,47.63444,-109.89694,2007040101,2009010100,15384,100.0
US_243479,45.6928,-113.955,1948070101,2011120100,555912,16.26
US_243489,47.6011,-112.7547,1948070114,2011120100,555899,8.93
US_243557,48.1924,-106.6383,1948070101,1952010100,30696,100.0
US_243558,48.2138,-106.6214,1957090101,2011120100,475536,2.18
US_243581,47.1065,-104.7183,1948090101,2011120100,554424,8.57
US_243712,45.0,-113.31667,1949070201,1959010100,83280,24.82
US_243751,47.4733,-111.3822,1948070114,2011120100,555899,0.4
US_243753,47.4615,-111.385,2000090101,2011120100,98592,77.12
US_243984,47.3889,-115.4225,1952102220,2011120100,518117,28.37
US_243991,48.54306,-109.76167,2000110101,2001010100,1464,100.0
US_243992,48.78333,-110.0,1951060101,1959010100,66504,27.51
US_243994,48.56667,-109.66667,1948070314,1961010100,109547,0.17
US_243996,48.5428,-109.7633,1961012816,2011120100,445641,3.32
US_244020,48.0,-108.7,1948080101,1966010100,152688,14.4
US_244038,44.8666,-111.3391,1948090101,2011120100,554424,14.83
US_244055,46.6056,-111.9636,1948070101,2011120100,555912,1.11
US_244120,47.55,-110.78333,1951020101,1983010100,279768,11.09
US_244128,47.63333,-110.68333,1948100101,1951010100,19728,41.76
US_244143,47.2531,-109.361,1948070314,2011120100,555851,10.75
US_244241,46.9907,-112.0116,1948070114,2011120100,555899,9.45
US_244328,48.3426,-114.0217,1987011212,2011120100,218125,16.61
US_244368,47.80556,-109.81,1948070114,2002010100,468995,22.8
US_244442,46.54,-104.7522,1948070101,2011120100,555912,13.47
US_244512,48.5595,-110.7719,1948071001,2011120100,555696,18.14
US_244558,48.3042,-114.2636,1949060101,2011120100,547872,7.02
US_244563,48.1891,-114.3113,1948070101,1954010100,48240,22.27
US_244663,46.83333,-110.7,1940010101,1966010100,227928,26.27
US_244820,44.5994,-111.8125,1948070101,2011120100,555912,8.35
US_244904,46.293,-108.9416,1948070114,2011120100,555899,13.44
US_244983,47.0512,-109.4426,1953100101,2011120100,509880,26.25
US_244985,47.0492,-109.4578,1948070114,1965010100,144659,22.68
US_245000,48.3805,-115.5578,1948070701,1949010100,4272,88.69
US_245015,48.4036,-115.5392,1948080101,2011120100,555168,12.79
US_245030,44.6331,-112.5928,1948080101,2011120100,555168,12.28
US_245040,46.9558,-112.6547,1971030101,2011120100,357240,23.01
US_245086,45.6983,-110.4408,1942010101,2011120100,612864,10.35
US_245088,45.697,-110.454,2009090110,2011120100,19695,7.77
US_245091,48.3,-109.35,1951060718,1959010100,66343,9.3
US_245106,45.379,-107.3787,1949010101,2011120100,551496,16.03
US_245122,45.8908,-111.4588,1971010101,2011120100,358656,20.88
US_245146,46.7506,-114.5139,1971010101,2011120100,358656,20.72
US_245164,47.71667,-114.65,1951100101,1970010100,160008,6.74
US_245169,47.7,-114.63333,1949030101,1952010100,24864,62.5
US_245195,48.65,-108.3,1948070714,1953010100,39323,35.49
US_245285,48.45,-105.93333,1949060101,1959010100,84024,4.51
US_245335,48.3469,-107.8783,1999011000,2011120100,112993,20.85
US_245387,46.5,-110.3378,1941010101,2011120100,621624,8.74
US_245540,45.51917,-110.22611,1951062201,1959010100,66000,27.42
US_245685,46.4,-105.81667,1948070114,1973010100,214787,11.86
US_245690,46.4266,-105.8825,1948080101,2011120100,555168,69.39
US_245706,47.0206,-111.3699,1948070101,2011120100,555912,3.79
US_245745,46.9208,-114.0925,1948070101,2011120100,555912,0.16
US_245791,45.7844,-108.9702,1948070101,2011120100,555912,9.38
US_245869,45.06667,-105.86667,1951090419,1959010100,64206,12.97
US_245870,45.1758,-105.7516,1958061818,1959010100,4711,25.09
US_245961,45.2436,-109.7311,1951080101,1959010100,65040,12.23
US_246001,46.93333,-110.73333,1965080316,1968010100,21129,27.97
US_246008,47.0413,-110.7761,1967062119,2011120100,389598,10.6
US_246302,47.0189,-113.1315,1971020101,2011120100,357912,13.83
US_246426,48.11667,-112.33333,1949060101,1951010100,13896,4.83
US_246472,46.3158,-113.3,1978091313,2011120100,291156,12.39
US_246562,47.4661,-114.8794,1948091801,2011120100,554016,14.59
US_246580,48.1056,-114.8778,1948090101,2011120100,554424,16.07
US_246586,48.77475,-104.56732,1948070714,1952010100,30539,16.29
US_246589,48.7889,-104.5271,1998022014,2011120100,120755,12.64
US_246610,45.4144,-113.1061,1998050114,2011120100,119075,12.02
US_246615,48.7647,-114.2842,1948070701,2011120100,555768,28.24
US_246628,48.7831,-114.2819,1980120101,1990010100,79632,18.58
US_246753,45.23333,-108.26667,1950060201,1951010100,5112,66.71
US_246759,45.1,-108.23333,1951090419,1955010100,29142,47.89
US_246946,45.7061,-109.5399,1948070214,2011120100,555875,13.77
US_246976,48.61667,-104.78333,1948070614,1982010100,293555,31.05
US_246986,48.88333,-115.2,1948070701,1961010100,109464,11.33
US_247028,45.03333,-105.03333,1951090817,1974010100,195608,18.39
US_247031,45.13333,-105.05,1974110101,1975010100,1464,100.0
US_247049,46.5,-112.25,1982120414,1985010100,18203,69.31
US_247055,46.55,-112.16667,1984110614,1995010100,88979,13.97
US_247178,45.35,-109.5,1951090101,1959010100,64296,78.26
US_247182,45.31667,-109.55,1952060712,1958010100,48805,44.77
US_247204,47.5374,-114.2761,1948071901,2011120100,555480,14.71
US_247258,48.0685,-111.0661,1948071101,2011120100,555672,44.95
US_247292,48.7386,-113.4295,1981050101,2011120100,268104,22.32
US_247316,47.3019,-115.0864,1971010101,2011120100,358656,19.24
US_247367,45.8,-111.76667,1950060101,1965010100,127872,14.93
US_247425,48.8306,-105.4758,1979050101,2011120100,285648,16.15
US_247426,48.85,-105.48333,1975071018,1977010100,12967,90.41
US_247448,47.2141,-113.5204,1948080101,2011120100,555168,8.09
US_247500,48.5133,-111.8551,1948071414,2011120100,555587,64.09
US_247501,48.55,-111.86667,1958071617,1990010100,275792,11.84
US_247505,48.41667,-111.88333,1991020315,1993010100,16738,71.04
US_247507,48.61667,-111.91667,1993062412,1995010100,13333,11.03
US_247610,45.6917,-112.2834,1948070101,2011120100,555912,8.56
US_247618,47.4961,-111.9162,1971030101,1985010100,121320,23.54
US_247858,47.15,-110.21667,1949060101,1959010100,84024,16.21
US_247894,46.5137,-114.091,1978091409,2011120100,291136,20.55
US_247978,48.3162,-113.3542,1948070114,2011120100,555899,11.76
US_248043,47.1929,-114.8903,1948080101,1953010100,38736,34.32
US_248087,47.9161,-113.839,1948071901,2011120100,555480,17.69
US_248093,48.9972,-111.9642,1951052413,1959010100,66684,10.0
US_248101,48.1633,-112.8672,1965042911,2011120100,408398,14.84
US_248169,47.07,-105.4952,1940010101,2011120100,630408,9.26
US_248313,46.15,-111.48333,1950060621,1959010100,75124,7.44
US_248329,46.3566,-111.2841,1948070101,2011120100,555912,7.99
US_248477,48.3,-113.36667,1948070114,1952010100,30683,18.71
US_248493,46.96667,-110.08333,1949050101,1959010100,84768,7.87
US_248511,46.43,-106.92,1948070114,2011120100,555899,15.41
US_248777,48.8744,-104.0502,1948070101,2011120100,555912,18.08
US_248809,48.5002,-113.9847,1971051118,2011120100,355519,8.17
US_248866,44.6658,-111.0983,1981100101,2011120100,264432,14.43
US_248910,45.86667,-112.1,1959103020,1968010100,71621,3.84
US_248914,45.86667,-111.96667,1967120519,1978010100,88302,6.79
US_248917,45.81667,-112.2,1948080101,1960010100,100080,2.69
US_248927,46.5431,-110.9058,1971010101,2011120100,358656,31.14
US_249008,45.81667,-111.65,1964082018,1990010100,222343,20.89
US_249018,46.0,-110.66667,1950061215,1959010100,74986,7.78
US_249044,47.0059,-108.3559,1998010111,2011120100,121958,22.64
US_249052,46.9393,-108.1968,1948080101,2011120100,555168,7.51
US_249067,45.6177,-113.4513,1948070101,2011120100,555912,8.05
US_249092,45.88333,-113.11667,1950052219,1954010100,31662,21.01
US_249094,45.88333,-113.26667,1955042920,1960010100,40973,8.39
US_249095,45.88333,-113.3,1953100914,1956010100,19523,56.76
US_249103,48.0999,-105.6484,1949060101,1959010100,84024,12.5
US_249211,45.0,-110.0,1949040101,1968010100,164376,3.27
US_249240,45.3127,-107.9383,1948080101,2011120100,555168,41.42
US_249900,47.9185,-108.5244,1965090117,2011120100,405392,23.42
US_250070,41.6854,-98.0083,1948080101,1949010100,3672,82.79
US_250075,41.6833,-98.1302,1948090101,2011120100,554424,22.46
US_250077,41.78333,-97.88333,1950110101,1972010100,185544,5.38
US_250180,42.2342,-98.9155,1948080101,2011120100,555168,14.67
US_250245,41.5975,-99.8258,1948080101,2011120100,555168,9.2
US_250260,42.06861,-102.58444,1948080101,2000010100,450720,18.29
US_250385,41.248,-98.7988,1948080101,2003010100,477024,11.55
US_250435,40.3705,-95.7469,1986120216,2011120100,219105,21.13
US_250580,42.5829,-99.5397,1948080101,2011120100,555168,14.55
US_250620,40.25,-96.75,1979080101,1985010100,47520,17.35
US_250622,40.2994,-96.75,1984110117,2011120100,237368,11.29
US_250625,40.26667,-96.73333,1948080101,1980010100,275400,3.05
US_250760,40.0502,-101.5326,1948080101,2011120100,555168,9.99
US_250777,41.36861,-96.095,1950110101,2006010100,483600,7.42
US_250781,41.3536,-96.2094,2005020413,2011120100,59772,6.28
US_250865,41.0469,-102.1468,1948080101,2011120100,555168,16.49
US_251145,41.668,-103.1038,1948080101,2011120100,555168,8.85
US_251205,41.4027,-99.6322,1948080101,2011120100,555168,11.86
US_251345,41.7769,-99.1433,1948080101,2011120100,555168,14.3
US_251450,40.6944,-99.7008,1961110101,2011120100,439008,11.98
US_251575,42.8083,-103.0533,1948080101,2011120100,555168,17.7
US_251776,42.5055,-97.2086,1950110101,2011120100,535440,4.17
US_252010,41.7006,-97.3689,1948080101,2011120100,555168,14.49
US_252020,40.6194,-96.9469,1972070101,2011120100,345528,16.45
US_252049,42.8455,-97.4733,2003050109,2011120100,75256,13.68
US_252100,40.6741,-100.4936,1948080101,2011120100,555168,14.48
US_252102,40.68333,-100.5,1954030101,1959010100,42408,6.46
US_252205,41.2491,-97.1327,1948080614,2011120100,555035,8.33
US_252225,40.1377,-95.7786,1948080214,2011120100,555131,10.02
US_252433,40.0363,-96.0444,1970100101,2011120100,360864,15.62
US_252442,40.72611,-96.0275,1986060101,2010010100,206760,19.22
US_252560,40.2763,-99.7836,1948080301,2011120100,555120,6.42
US_252655,40.6997,-99.38,1948080214,2011120100,555131,11.56
US_252720,42.23333,-96.63333,1948080601,1974010100,222696,9.45
US_253037,40.0952,-98.945,1983060101,2011120100,249840,8.86
US_253165,42.84556,-97.47333,1960080101,2003010100,371832,10.14
US_253185,41.4513,-97.7644,1948080614,2011120100,555035,6.04
US_253195,41.81667,-103.68333,1948080314,1950010100,12371,6.84
US_253205,40.7344,-98.8453,1948080114,2011120100,555155,15.63
US_253357,42.56667,-101.78333,1948100501,1955010100,54696,23.3
US_253395,40.9611,-98.3136,1948080314,2011120100,555107,1.8
US_253469,41.13,-96.1988,1950110301,2011120100,535392,8.41
US_253595,40.0892,-99.2133,1948080114,2011120100,555155,11.86
US_253615,42.6858,-103.8841,1948080601,1952010100,29832,96.15
US_253620,42.6544,-104.0467,1948110101,2011010100,544944,15.61
US_253690,40.5232,-101.0345,1948080901,2011120100,554976,8.79
US_253735,40.175,-97.5902,1948080901,1997010100,424248,4.67
US_253737,40.1497,-97.5864,1996100818,2011120100,132751,25.45
US_253803,41.6733,-96.2163,1988050911,2009010100,180998,22.14
US_253804,41.6666,-96.2597,2008101415,2011120100,27418,14.4
US_253825,40.6219,-96.6283,1951031101,1952010100,7104,94.02
US_253829,40.58333,-96.63333,1950110801,1974010100,202920,10.22
US_253832,40.61667,-96.66667,1956070301,1962010100,48192,18.55
US_254110,40.51235,-101.6257,1948080901,1951010100,21000,4.22
US_254111,40.51667,-101.61667,1951012907,1952010100,8082,100.0
US_254260,40.68333,-99.75,1948080301,1962010100,117576,26.09
US_254455,41.2097,-101.6705,1948080301,2011120100,555120,11.95
US_254778,40.75,-99.61667,1951090701,1952010100,2784,100.0
US_254795,40.8508,-96.7475,1948090701,2011120100,554280,40.59
US_254810,40.81667,-96.7,1948080201,1957010100,73776,12.02
US_254815,40.8233,-96.7025,1955091901,1973010100,151536,0.02
US_255040,42.8294,-98.4583,1948080301,2011120100,555120,9.4
US_255070,40.2,-98.95,1948081401,1983010100,301392,25.65
US_255112,41.2629,-96.6945,1950110114,2011120100,535427,11.4
US_255193,40.61667,-96.85,1956080201,1962010100,47472,9.93
US_255310,40.21556,-100.62028,1948080201,1968010100,170184,3.55
US_255312,40.2161,-100.6301,1967091315,2011120100,387586,23.4
US_255660,40.71667,-100.41667,1951051214,1959010100,66971,11.32
US_255663,40.78333,-100.45,1954030101,1959010100,42408,10.15
US_255700,42.0426,-101.0459,2010020101,2011120100,16032,3.01
US_255820,40.78333,-96.03333,1950110101,1988010100,325800,14.49
US_255900,41.75,-97.78333,1971060101,1981010100,84048,1.15
US_255990,42.03333,-97.41667,1951081214,1952010100,3395,91.69
US_255995,41.9855,-97.4352,1948080914,2011120100,554963,2.97
US_256057,40.99972,-100.76444,1999010101,2006010100,61368,60.04
US_256065,41.1213,-100.6694,1948081014,2011120100,554939,1.74
US_256070,41.13333,-100.75,1948080301,1949010100,3624,64.68
US_256255,41.3102,-95.8991,1948080101,2011120100,555168,29.49
US_256260,41.35361,-96.02333,1957121601,1995010100,324720,4.27
US_256386,41.4952,-102.1844,1958110114,2011120100,465299,7.05
US_256509,40.6,-96.53333,1956080101,1962010100,47496,9.85
US_256575,40.06667,-96.08333,1948081301,1971010100,196224,6.11
US_256630,42.1152,-96.7058,1949041401,2011120100,549024,10.18
US_256655,41.86667,-97.86667,1981030101,1989010100,68712,12.66
